obs_id	class	default	x1	x2	x3	x4	x5	x6	x7	x8	x9	x10	x11	x12	x13	x14	x15	x16	x17	x18	x19	x20	x21	x22	x23	x24	x25	x26	time	year	testing_set	training_set
1721	32686	0	0.542723	0.379685551	0.506311655	0.42552051	0.642879784	0.081554242	0.57072407	0.542458892	0.046917174	0.502382398	0.548331797	0.455624044	0.530347288	0.588315249	0.597900093	0.546846449	0.473233759	0.524451733	0.049878445	0.435712069	0.597256184	0.001942053	0.465492249	0.072069518	1	0	1	2008	0	1
1722	32686	0	0.590138495	0.3835738	0.510326505	0.427128583	0.622915924	0.085701823	0.562004387	0.548451364	0.051510498	0.502144337	0.551851571	0.476333112	0.530347288	0.588315249	0.597900093	0.546846449	0.500654161	0.517963648	0.068891622	0.395770013	0.580672503	0.001942053	0.454611898	0.078218035	1	0	2	2009	0	1
1723	32686	0	0.553227425	0.385098219	0.514400661	0.414375961	0.603920281	0.09933722	0.556409836	0.542447031	0.082679503	0.489849478	0.558374047	0.513155043	0.471132159	0.481769532	0.553613544	0.499062479	0.59088856	0.503192842	0.140972376	0.375149727	0.513758659	0.000982871	0.369261056	0.112586781	0.891381264	0	3	2010	0	1
1724	32686	0	0.538695753	0.385372371	0.518055022	0.403176665	0.594212472	0.14255704	0.545191467	0.551146328	0.153507322	0.494134247	0.51542598	0.275254756	0.741144002	0.776237726	0.675757468	0.688850582	0.34178859	0.499930888	0.111776091	0.373773694	0.586140454	0.000733425	0.373172969	0.176797137	0.630815566	0	4	2011	0	1
1725	32686	0	0.547089994	0.385565609	0.508558989	0.405699372	0.60240674	0.175045639	0.562567949	0.559580386	0.185242891	0.497129977	0.557275236	0.47184667	0.475698203	0.4139027	0.516265035	0.50171715	0.469229162	0.503810346	0.137204692	0.374302626	0.587816119	0.000481008	0.369688094	0.226782695	0.523606658	0	5	2012	0	1
1726	32686	0	0.549103081	0.386092991	0.508689582	0.40328902	0.604384422	0.165828556	0.565506876	0.555089772	0.196640924	0.491837263	0.556557417	0.463896394	0.47991243	0.473285735	0.54413724	0.503383577	0.507864058	0.503898084	0.197928414	0.371809095	0.593489647	0.000229928	0.370834678	0.228431314	0.614796102	0	6	2013	0	1
1727	32686	0	0.547129095	0.385561675	0.506603599	0.410980642	0.602395475	0.157845944	0.560880721	0.549341261	0.167155325	0.499277711	0.551308513	0.463052064	0.495337337	0.406803787	0.508699417	0.514278591	0.424453288	0.505406439	0.083330371	0.374144197	0.568138301	4.15069E-05	0.370979428	0.114761174	0.61251241	0	7	2014	0	1
1728	32686	0	0.549092174	0.381038189	0.514670849	0.409265548	0.603242636	0.077210076	0.556011498	0.532519341	0.077821195	0.518839717	0.553631842	0.484168351	0.462285698	0.44453159	0.535872281	0.491182178	0.470105648	0.502685309	0.036866259	0.380582362	0.547611773	4.15069E-05	0.371384502	0.051041748	0.863825917	0	8	2015	0	1
1729	32686	0	0.535780072	0.381222516	0.522909999	0.409741551	0.592681825	0.077097841	0.54878062	0.531340182	0.070472188	0.43343696	0.528965712	0.271352023	0.708720446	0.725993693	0.658836246	0.691794395	0.472043127	0.499962062	0.032653891	0.378526956	0.568849504	0.011266608	0.374416441	0.037911534	0.884581864	0	9	2016	0	1
1730	32695	0	0.542723	0.382428378	0.528905928	0.391158372	0.602841973	0.079819627	0.553504348	0.52501899	0.045619145	0.547006309	0.57247448	0.46651423	0.530347288	0.588315249	0.597900093	0.546846449	0.473233759	0.505456626	0.019700727	0.39524737	0.597256184	4.15069E-05	0.494725347	0.038170073	1	0	1	2008	0	1
1731	32695	0	0.435982436	0.37779659	0.47706914	0.383785754	0.551094413	0.071790077	0.540978551	0.510596871	0.041697819	0.486677527	0.532330811	0.444401771	0.549886227	0.629634678	0.60994947	0.561534762	0.473712921	0.478861004	0.02057332	0.398299038	0.597256184	4.15069E-05	0.464092702	0.021263473	0.917658687	0	2	2009	0	1
1732	32695	0	0.558977962	0.389243782	0.534659922	0.391551942	0.607007384	0.111328363	0.55835253	0.538393557	0.0796922	0.614509761	0.803489387	0.713768542	0.359353781	0.446608245	0.512798965	0.375666052	0.473384202	0.501470566	0.022444602	0.375290573	0.579526424	4.15069E-05	0.375039727	0.069921613	0.768674552	0	3	2010	0	1
1733	32695	0	0.563484907	0.381861329	0.514876187	0.397089094	0.609347463	0.079967305	0.55637145	0.532323659	0.051745523	0.423854083	0.454263657	0.243511394	0.680732727	0.497037947	0.535247922	0.744589627	0.476013422	0.498998284	0.02453447	0.388773203	0.567664027	4.15069E-05	0.401231438	0.056715671	0.906540394	0	4	2011	0	1
1734	32695	0	0.612151265	0.375979304	0.522161782	0.424911708	0.609156013	0.073457927	0.55441308	0.528736055	0.038339727	0.525735378	0.554939151	0.460382342	0.514574885	0.558752537	0.576196015	0.533024073	0.472618282	0.514271915	0.020198861	0.46997276	0.49273631	4.15069E-05	0.560773313	0.04167185	0.973789036	0	5	2012	0	1
1735	32695	0	0.600546837	0.37587285	0.521413505	0.464975983	0.607582808	0.086153805	0.555314481	0.528734922	0.03835889	0.518425107	0.552112162	0.468272656	0.51846832	0.542312741	0.5455724	0.525591195	0.473934412	0.518470466	0.020481346	0.727624357	0.50970763	0.003374966	0.501417041	0.042056803	0.956892669	0	6	2013	0	1
1736	32695	0	0.568766952	0.375111073	0.538937271	0.467098206	0.600561023	0.079766177	0.552677155	0.525955498	0.03695035	0.566559613	0.549433589	0.486584842	0.47526291	0.41106531	0.29204005	0.450551868	0.491110742	0.509902418	0.02117404	0.794393957	0.567801952	0.000474421	0.784095705	0.02124049	0.954892278	0	7	2014	0	1
1737	32695	0	0.542723	0.344877571	0.488170713	0.004578304	0.487715334	0.066683173	0.53981328	0.50564903	0.031795397	0.482945681	0.546123684	0.467510909	0.541893125	0.592724502	0.612281263	0.574687481	0.452076972	0.407494515	0.019708334	0.363585144	0.594401658	4.15069E-05	0.152459472	0.037504643	0.966157377	0	8	2015	0	1
1738	32695	0	0.542723	0.289446592	0.472788692	0.167112455	0.515780032	0.064039677	0.545099497	0.51334244	0.029490665	0.427670896	0.491107702	0.535257578	0.536800504	0.591049969	0.599216819	0.554079235	0.509972036	0.463708609	0.020843402	0.369497836	0.594015181	4.15069E-05	0.224441722	0.022957631	0.996197522	0	9	2016	0	1
1739	32695	1	0.542723	0.246811077	0	0.376810998	0.588181615	0.061246287	0.551465988	0.522492349	0.027700564	0.361630976	0.371903747	0.4377352	0.533193469	0.59871161	0.600203157	0.549111426	0.436294258	0.478092909	0.019701257	0.370310724	0.599337101	4.15069E-05	0.252830327	0.021783069	0.999129653	0	10	2017	0	1
1740	32722	0	0.542723	0.374477834	0.474351108	0.271003783	0.586453438	0.063214801	0.547737479	0.519127071	0.041438229	0.416102082	0.544097602	0.495948821	0.540065467	0.588315249	0.597900093	0.546846449	0.47563237	0.499126613	0.020817267	0.528432965	0.597256184	6.12681E-05	0.535991907	0.013264093	0.991419613	0	1	2010	0	1
1741	32722	0	0.442533612	0.372584552	0.413428575	0.312390685	0.572002828	0.061224364	0.54484272	0.515718758	0.038118869	0.636826396	0.588851929	0.091098309	0.530347288	0.588315249	0.597900093	0.546846449	0.464729607	0.501042426	0.020209668	0.670742095	0.597256184	6.12681E-05	0.443637103	0.011382282	1	0	2	2011	0	1
1742	32722	0	0.417932451	0.371669233	0.378178507	0.382384479	0.579864919	0.057385411	0.54888016	0.518349469	0.036987916	0.388762832	0.538751602	0.428104907	0.530347288	0.588315249	0.597900093	0.546846449	0.467455298	0.499184936	0.019872842	0.457348228	0.596853435	4.15069E-05	0.452369183	0.007926918	1	0	3	2012	0	1
1743	32722	0	0.309499174	0.371319205	0.734413922	0.419313878	0.576207936	0.05557007	0.547590852	0.517501593	0.036684334	0.469565541	0.546437502	0.417609602	0.530347288	0.588315249	0.597900093	0.546846449	0.473397285	0.494989425	0.01990374	0.758403719	0.597207427	4.15069E-05	0.485485733	0.008154866	1	0	4	2013	0	1
1744	32722	0	0.451943815	0.371029764	0.41512838	0.303955317	0.591671705	0.056198221	0.550948024	0.521524906	0.036278717	0.27737993	0.462425232	0.544071257	0.530347288	0.588315249	0.597900093	0.546846449	0.470726132	0.500000119	0.019799169	0.714052975	0.596461952	4.15069E-05	0.549501181	0.011935476	1	0	5	2014	0	1
1745	32722	0	0.556126535	0.371073753	0.799277127	0.413897187	0.598918974	0.056733705	0.552259743	0.523282945	0.036311712	0.933378935	0.734561026	0.493334621	0.530347288	0.588315249	0.597900093	0.546846449	0.473506331	0.501185179	0.019806996	0.696386814	0.597256184	4.15069E-05	0.52533561	0.012849168	1	0	6	2015	0	1
1746	32722	0	0.533877075	0.371033907	0.04984254	0.372425675	0.59762162	0.056778546	0.552027285	0.523012698	0.036259547	0.375925869	0.371903747	0.548833191	0.530347288	0.588315249	0.597900093	0.546846449	0.471707374	0.50063163	0.019758117	0.657297075	0.597256184	4.15069E-05	0.553304255	0.012387482	1	0	7	2016	0	1
1747	32722	0	0.757265687	0.372548819	0.521089673	0.727895975	0.623804033	0.057405099	0.557201803	0.530441761	0.038234562	0.506234467	0.547399521	0.447634488	0.530347288	0.588315249	0.597900093	0.546846449	0.473451823	0.51825279	0.019779252	0.4422144	0.597256184	4.15069E-05	0.428129435	0.012326248	1	0	8	2017	0	1
1748	32729	0	0.542723	0.361007124	0.499321878	0.382864088	0.257617921	0.062453061	0.514148772	0.468909442	0.031917233	0.495192528	0.547082722	0.454169124	0.530347288	0.588315249	0.597900093	0.546846449	0.467291772	0.301398188	0.036880132	0.370310724	0.685207784	4.15069E-05	0.365181655	0.030807741	1	0	1	2008	0	1
1749	32729	0	0.542723	0.364424676	0.497570872	0.378131539	0.374949753	0.063718706	0.524330974	0.480621934	0.033056863	0.493661046	0.533463895	0.456359267	0.533703029	0.595964968	0.600893796	0.550196707	0.471474052	0.37129432	0.020718373	0.36621055	0.674121082	4.15069E-05	0.158008054	0.00818226	0.961574316	0	2	2009	0	1
1750	32729	0	0.542723	0.42244789	0.512394726	0.401888788	0.602895618	0.310286343	0.562167347	0.541180253	0.209914401	0.35901624	0.554554999	0.464007139	0.510835052	0.572216034	0.568881512	0.499271721	0.617586136	0.504630327	0.897952259	0.370661229	0.573187351	4.15069E-05	0.371084988	0.591457486	0.944843888	0	3	2010	0	1
1751	32729	0	0.528617919	0.383993268	0.484180361	0.356466323	0.586254954	0.190506533	0.523925066	0.517667711	0.078255951	0.499957323	0.533346355	0.442126006	0.531740606	0.588315249	0.597900093	0.546846449	0.362352818	0.494990438	0.424371243	0.408480376	0.56075263	4.15069E-05	0.365181655	0.318635434	1	0	4	2011	0	1
1752	32729	0	0.518616915	0.37646237	0.453772068	0.349432945	0.585480988	0.088491768	0.533530235	0.520056725	0.047264427	0.472288311	0.533353388	0.444062799	0.531918645	0.588315249	0.597900093	0.546846449	0.269624949	0.497582912	0.112667307	0.522201479	0.559618712	4.15069E-05	0.365181655	0.076659232	1	0	5	2012	0	1
1753	32729	0	0.518470526	0.379464269	0.465026498	0.306099415	0.585953772	0.118249975	0.518399656	0.516342402	0.066198766	0.481717348	0.371903747	0.44646135	0.533077776	0.588315249	0.597900093	0.546846449	0.424552977	0.497637957	0.093488775	0.429553002	0.549854934	4.15069E-05	0.365181655	0.140014857	1	0	6	2013	0	1
1754	32729	0	0.529840112	0.378694624	0.451654911	0.292049885	0.591014803	0.093665466	0.532810152	0.519230783	0.064005651	0.468517363	0.522614241	0.447286576	0.531143189	0.588315249	0.597900093	0.546846449	0.655800283	0.499085873	0.090709202	0.434509814	0.49734804	4.15069E-05	0.365181655	0.067429818	1	0	7	2014	0	1
1755	32729	0	0.414314985	0.377244383	0.49581328	0.313660204	0.478472859	0.063226812	0.484618574	0.468085676	0.051763233	0.475680381	0.542832315	0.673968077	0.533275604	0.590036154	0.60295856	0.6033746	0.425316185	0.497560531	0.042446371	0.427071273	0.593008637	4.15069E-05	0.403158069	0.029149812	1	0	8	2015	0	1
1756	32729	0	0.04512297	0.370951861	0.495163173	0.313660204	0.453490883	0.059632268	0.525056601	0.491786063	0.036090609	0.479920417	0.547082722	0.540199757	0.533077776	0.591149092	0.600503683	0.560570538	0.950338006	0.491124898	0.036662448	0.972585917	0.447111368	4.15069E-05	0.834784448	0.021054262	1	0	9	2016	0	1
1757	32766	0	0.542723	0.387562156	0.506623387	0.395983756	0.6238451	0.090189993	0.562264323	0.541173041	0.054154743	0.501400352	0.554146707	0.457694024	0.499760002	0.482081056	0.575360179	0.529503226	0.485148281	0.524403989	0.062298954	0.382475764	0.538722992	0.00821148	0.403677404	0.084412657	0.813996255	0	1	2008	0	1
1758	32766	0	0.588903785	0.388293177	0.515114188	0.395141333	0.623585403	0.088182151	0.560629666	0.537911117	0.048288953	0.506959379	0.563048184	0.460058868	0.488476187	0.460893869	0.576374173	0.525749564	0.466765702	0.523648679	0.037840478	0.393198252	0.600269675	0.019898893	0.42366901	0.061313916	0.832304657	0	2	2009	0	1
1759	32766	0	0.579314768	0.386581212	0.5149436	0.397685498	0.614531159	0.095094249	0.559414148	0.53657043	0.051701769	0.506504893	0.561316967	0.466709614	0.4853535	0.457760274	0.574392974	0.526287198	0.487154931	0.514075995	0.061858155	0.406320065	0.589293301	0.01843811	0.412568778	0.089943521	0.826903641	0	3	2010	0	1
1760	32766	0	0.557321608	0.375980735	0.524232388	0.399464816	0.603341103	0.082581259	0.555223703	0.5284006	0.042539496	0.552409291	0.578242362	0.511983633	0.45586735	0.279775202	0.538334549	0.499952138	0.462792188	0.5033831	0.03695311	0.564117611	0.33154729	0.016017504	0.402186006	0.062323224	0.864508748	0	4	2011	0	1
1761	32766	0	0.562600195	0.376550347	0.526972115	0.401641011	0.605929077	0.080981992	0.556723893	0.529870808	0.043961901	0.518474221	0.55859679	0.467268974	0.495856553	0.383659065	0.556582511	0.527327955	0.469298095	0.50713706	0.030890942	0.523877382	0.578953207	0.015163746	0.410690963	0.064446531	0.844922662	0	5	2012	0	1
1762	32766	0	0.569778621	0.37710017	0.522921443	0.402725518	0.609978974	0.081727088	0.560010433	0.531863272	0.045953769	0.514262319	0.556895733	0.467361212	0.498026788	0.440109193	0.569340229	0.527952611	0.4783943	0.507402182	0.041763287	0.497538865	0.595869184	0.014307706	0.395040572	0.065915845	0.822182775	0	6	2013	0	1
1763	32766	0	0.599186778	0.378825545	0.514867663	0.411377728	0.623063922	0.08340022	0.56464684	0.537711144	0.046924267	0.51046145	0.553044915	0.470075041	0.504228592	0.526298881	0.583752036	0.531699479	0.468902051	0.511068165	0.02876739	0.45766893	0.594219506	0.01391497	0.419837594	0.06049804	0.85904336	0	7	2014	0	1
1764	32766	0	0.60337913	0.380517036	0.513169587	0.417173117	0.62704128	0.086279877	0.565983236	0.540765762	0.048738543	0.50556165	0.550588965	0.466152847	0.505027056	0.529325008	0.584607303	0.533038795	0.499507755	0.514420271	0.052748442	0.43445918	0.594457567	0.023588298	0.416190386	0.057001781	0.84413749	0	8	2015	0	1
1765	32766	0	0.552560568	0.378968269	0.528722704	0.400550664	0.603788376	0.079203986	0.555197835	0.531416237	0.050683223	0.532097876	0.561855257	0.489943236	0.440529466	0.255711556	0.524426818	0.495977283	0.450070709	0.503952324	0.019700727	0.431285322	0.553990483	0.021449179	0.365181655	0.054655708	0.815753639	0	9	2016	0	1
1766	32766	0	0.56340754	0.379977971	0.520181298	0.404973775	0.60940975	0.079573296	0.55730474	0.53394419	0.051016461	0.519126177	0.558385432	0.476951242	0.4780415	0.425778329	0.562272728	0.51560688	0.46938017	0.506302238	0.019700727	0.413640618	0.597356379	0.01438289	0.365181655	0.057140298	0.857319057	0	10	2017	0	1
1767	32785	0	0.542723	0.36587736	0.495829672	0.371522874	0.465220928	0.089848682	0.499499083	0.498212963	0.03368213	0.490299493	0.51316148	0.453659177	0.530347288	0.588315249	0.597900093	0.546846449	0.473015696	0.432495624	0.020592868	-0.441112727	0.597256184	0.071000934	0.044878937	0.046516214	1	0	1	2008	1	0
1768	32785	0	0.542723	0.366026163	0.501332343	0.388901442	0.586592674	0.093159683	0.546491683	0.520757318	0.033450238	0.515726209	0.584347129	0.423217684	0.530347288	0.588315249	0.597900093	0.546846449	0.473233759	0.522910953	0.019700727	-0.421635717	0.828049541	0.001694431	0.365181655	0.007479202	1	1	2	2009	1	0
1769	32785	0	0.542723	0.381454974	0.540054977	0.393274277	0.611674547	0.206595793	0.578356028	0.533361018	0.048034083	0.522774279	0.626953185	0.479142398	0.530347288	0.588315249	0.597900093	0.546846449	0.475577831	0.507053495	0.060246244	0.520205975	0.570529103	0.058866859	0.383864462	0.191268519	1	0	3	2010	1	0
1770	32785	0	0.540808022	0.371741355	0.39792946	0.384741306	0.597910583	0.149030238	0.551010788	0.52424413	0.03719312	0.432150573	0.465364784	0.440456271	0.536275148	1.082372785	0.886223495	0.554870904	0.471514404	0.498322576	0.029827353	1.629174113	0.617730737	0.001694431	0.399267972	0.118309267	0.891231239	0	4	2011	1	0
1771	32785	0	0.52162236	0.383328855	0.441177696	0.382169783	0.583427072	0.097905561	0.542801619	0.528335273	0.057581507	0.55213356	1.555897951	0.086667925	0.489258021	0.588315249	0.607720733	0.512337565	0.473492146	0.502865791	0.019700727	0.408456862	0.650931895	0.022047551	0.365181655	0.106825791	0.949760377	0	5	2012	1	0
1772	32785	0	0.600398064	0.386428386	0.507483721	0.395465791	0.641913295	0.102843784	0.584486604	0.603148699	0.089475602	0.510684013	1.387035728	0.573881269	0.521064282	0.588315249	0.595185101	0.533724725	0.471874297	0.505096316	0.019700727	0.370310724	0.578032494	0.019440476	0.39256683	0.123095065	0.971329033	0	6	2013	1	0
1773	32785	0	0.473099411	0.388422877	0.479723036	0.386631817	0.550616801	0.234970704	0.467307836	0.508861899	0.051216226	0.527935445	1.457249284	0.374716342	0.523762107	0.588524342	0.59926033	0.539631128	0.473503441	0.507956326	0.027076287	0.485332727	0.61957264	0.010827078	0.384839118	0.252470613	0.951445639	0	7	2014	1	0
1774	32785	0	0.538912773	0.394951284	0.478249103	0.386481911	0.595423222	0.126533955	0.550248563	0.526697159	0.06092643	0.490647882	-0.999919057	0.444479078	0.533807337	0.588315249	0.708458662	0.557745397	0.475060284	0.476138085	0.03787997	0.403166831	0.620816171	4.15069E-05	0.408312321	0.092776068	0.96973908	0	8	2015	1	0
1775	32785	0	0.541996002	0.394755125	0.449822217	0.388123065	0.59761405	0.122731201	0.551771581	0.522717595	0.062816419	0.462598383	0.547082722	0.456848085	0.532978594	0.588315249	0.714090109	0.557350576	0.473393738	0.495770305	0.019700727	0.396398336	0.597256184	4.15069E-05	0.365181655	0.079325914	0.995348096	0	9	2016	1	0
1776	32785	0	0.541994989	0.395246476	1.041517735	0.38898921	0.597685814	0.13896133	0.551772833	0.522834957	0.054199141	0.946039677	57.8604126	0.456772506	0.497981548	0.588315249	0.762137115	0.415714592	0.473066121	0.501359463	0.019700727	0.433614463	0.597256184	4.15069E-05	0.365181655	0.114221945	0.99354434	0	10	2017	1	0
1777	32810	0	0.542723	0.411223561	0.504881501	0.425633371	0.632819593	0.125802979	0.573131263	0.562979877	0.077177413	0.503596723	0.54930234	0.466091484	0.530347288	0.588315249	0.597900093	0.546846449	0.592509806	0.530848742	0.019700727	0.370365173	0.595379293	0.017859127	0.40655613	0.056496993	1	0	1	2008	0	1
1778	32810	0	0.584592819	0.425407946	0.505794346	0.436110973	0.635369241	0.18547006	0.591243386	0.587181091	0.104709499	0.493003845	0.550314009	0.462273896	0.515259922	0.546958208	0.566252053	0.514005482	0.400293827	0.556651413	0.267023087	0.374715328	0.596691787	0.001412276	0.368837386	0.278205782	0.737663925	0	2	2009	0	1
1779	32810	0	0.595623195	0.471385002	0.505990088	0.462106586	0.631214917	0.128231436	0.569970787	0.553605855	0.068760641	0.499583632	0.551087141	0.460614324	0.527386129	0.588315249	0.597900093	0.546846449	0.430734843	0.607189	0.070984148	0.373540759	0.593370318	0.005717204	0.382638842	0.146911427	1	0	3	2010	0	1
1780	32810	0	0.608095169	0.464290828	0.509114265	0.507120431	0.632657647	0.106865495	0.565336049	0.543322206	0.053261306	0.504900575	0.550239444	0.458558619	0.528376579	0.588315249	0.597900093	0.546846449	0.387299389	0.625968397	0.026166605	0.382814676	0.544294119	0.00680128	0.393222153	0.081692554	1	0	4	2011	0	1
1781	32810	0	0.458041757	0.413264483	0.4856942	0.316289008	0.536293924	0.103974402	0.527730882	0.492405534	0.05212516	0.487317294	0.539381921	0.471315295	0.534254909	0.588315249	0.597900093	0.546846449	0.530615985	0.462608933	0.044060916	0.391300201	0.603744507	0.002542801	0.42122677	0.065992169	1	0	5	2012	0	1
1782	32810	0	0.564742148	0.494625181	0.515852213	0.435937226	0.615190864	0.159315482	0.56495285	0.543196797	0.077852368	0.508069336	0.557592034	0.488530159	0.523866832	0.588315249	0.597900093	0.546846449	0.394890487	0.548466504	0.02960575	0.379997194	0.623835385	0.003776134	0.380521148	0.084580399	1	0	6	2013	0	1
1783	32810	0	0.586398244	0.468119621	0.511194408	0.445300549	0.631382585	0.102823153	0.5637725	0.540730417	0.049012881	0.506653905	0.550267577	0.465474933	0.527514219	0.588315249	0.597900093	0.546846449	0.496541381	0.629673421	0.033420321	0.394782335	0.59734863	0.005814769	0.425966322	0.051620103	1	0	7	2014	0	1
1784	32810	0	0.650536656	0.656708539	0.50949806	0.50965333	0.642029464	0.101586238	0.566544175	0.54370898	0.04775963	0.497577846	0.547296226	0.460767448	0.529210568	0.588315249	0.597900093	0.546846449	0.931018591	0.639144838	0.11305102	0.394583494	0.595256209	0.00567907	0.46734193	0.071474232	1	0	8	2015	0	1
1785	32810	0	0.407108605	0.478269666	0.495305687	0.252141893	0.468179703	0.123102665	0.487746567	0.443366766	0.057429727	0.495979339	0.546787143	0.45045957	0.531119406	0.588315249	0.597900093	0.546846449	0.003606712	0.37892732	0.03900886	0.391734481	0.597256184	0.001108078	0.379410118	0.058030739	1	0	9	2016	0	1
1786	32810	0	0.554133534	0.441509336	0.555795193	0.397230059	0.604631841	0.11259941	0.554921269	0.526443899	0.051805891	0.375925869	0.371903747	0.352246285	0.849145174	0.588315249	0.597900093	0.546846449	0.46403864	0.500022173	0.029095544	0.402631998	0.597256184	0.00188838	0.423269719	0.037196316	1	0	10	2017	0	1
1787	32819	0	0.542723	0.374329656	0.497557551	0.380889237	0.470742375	0.066986322	0.510058701	0.487303972	0.04021674	0.491269857	0.534912586	0.463597238	0.530347288	0.588315249	0.597900093	0.546846449	0.474487573	0.474900425	0.027617518	0.551828563	0.378429771	0.100869902	0.537030757	0.041368924	1	0	1	2008	0	1
1788	32819	0	0.591390073	0.3803446	0.510273516	0.394845963	0.618552625	0.074266993	0.560808301	0.555869699	0.05580461	0.508188963	0.578930974	0.505545795	0.488219976	0.437547177	0.564058185	0.509055615	0.475056708	0.508023858	0.036331933	0.383978635	0.492085129	0.058754131	0.37936309	0.054315712	0.848812223	0	2	2009	0	1
1789	32819	0	0.561483324	0.385859311	0.511690736	0.395663261	0.607479513	0.099171542	0.558162034	0.544463635	0.072980568	0.495301455	0.599613667	0.54837209	0.440190673	0.420980275	0.560248792	0.467291474	0.510388136	0.502995372	0.122102805	0.378264487	0.491114885	0.045695577	0.371688366	0.113909267	0.881071746	0	3	2010	0	1
1790	32819	0	0.557213605	0.383511573	0.509336293	0.401705414	0.60890615	0.087096416	0.558295131	0.550864875	0.069618441	0.509223938	0.574767053	0.556558549	0.448466629	0.392983913	0.535725951	0.453358024	0.455431759	0.50390619	0.065962613	0.376035631	0.534269929	0.038431309	0.379989296	0.075961538	0.844880998	0	4	2011	0	1
1791	32819	0	0.536259949	0.380057395	0.515683293	0.399895042	0.594142735	0.077672221	0.55023557	0.534987867	0.053403828	0.476393342	0.535286665	0.369443834	0.590905845	0.632229507	0.831119716	0.621647775	0.450719595	0.495730221	0.019783199	0.403091908	0.510269344	0.035226189	0.365181655	0.045311645	0.836078346	0	5	2012	0	1
1792	32819	0	0.49699235	0.379533976	0.666158617	0.390038699	0.567362309	0.074923836	0.537987351	0.524745286	0.052991875	0.4857831	0.540145338	0.419531047	0.572271824	0.689371526	0.641165912	0.604906082	0.47325781	0.491889685	0.019837685	0.402650535	0.591726184	0.025538588	0.377558738	0.031886324	0.796408057	0	6	2013	0	1
1793	32819	0	0.558630288	0.380001605	0.510220885	0.406698942	0.608283699	0.075965226	0.557486534	0.549241245	0.057358004	0.515261173	0.555632532	0.530022681	0.467395693	0.346391231	0.491335005	0.461261123	0.474099159	0.50547725	0.021524651	0.397019982	0.589505315	0.02277175	0.372883529	0.029094854	0.805945516	0	7	2014	0	1
1794	32819	0	0.501536071	0.381019056	0.383527398	0.387718082	0.569134355	0.075312324	0.540707767	0.524059355	0.055496726	0.487899602	0.542984247	0.427234441	0.567598283	0.707819641	0.636717737	0.590096653	0.472364008	0.48970592	0.019832956	0.377233446	0.597338796	0.009950889	0.37544626	0.023298819	0.824072361	0	8	2015	0	1
1795	32819	0	0.522005677	0.380278081	0.714847922	0.389550299	0.585310459	0.071968831	0.547854483	0.524458766	0.052166905	0.454232991	0.528106511	0.413952828	0.679940641	0.844827533	0.696421206	0.747795224	0.474700183	0.498089075	0.019700727	0.370310724	0.555373967	0.005509673	0.365181655	0.025865596	0.855790496	0	9	2016	0	1
1796	32819	0	0.492066473	0.377101898	0.400296003	0.387282074	0.571504533	0.064120702	0.545032144	0.519872665	0.045963656	0.476637095	0.537864566	0.431992382	0.589034736	0.720021486	0.649754584	0.630666256	0.471718282	0.494692028	0.019700727	0.371363431	0.514891684	0.016486965	0.365181655	0.025559839	0.881357491	0	10	2017	0	1
1797	32861	0	0.542723	0.204956263	0.49658826	0.375472546	0.354021728	0.062799834	0.534276366	0.495010346	0.028395644	0.491095692	0.542641938	0.456702173	0.530347288	0.588315249	0.597900093	0.546846449	0.473233759	-0.182452813	0.025539281	0.370310724	0.597256184	4.15069E-05	0.116804123	0.031559352	1	0	1	2008	1	0
1798	32861	0	0.542723	0.413346559	0.518554628	0.396599323	0.646364689	0.079440281	0.56106633	0.53773129	0.038385302	0.510496497	0.574839115	0.458745092	0.508058071	0.558856905	0.549399853	0.484126985	0.469648928	0.719754398	0.01972908	0.384648562	0.557409763	4.15069E-05	0.886347771	0.06991788	0.928874314	0	2	2009	1	0
1799	32861	0	0.652923405	0.430861235	0.512992501	0.403284997	0.632480383	0.100773014	0.564139009	0.540607095	0.049655654	0.505149126	0.563725233	0.45881179	0.505847871	0.566783309	0.533653677	0.470566183	0.491345942	0.582330227	0.041461635	0.390352905	0.596330702	4.15069E-05	0.463772267	0.117692322	0.88561058	0	3	2010	1	0
1800	32861	0	0.609399796	0.476422787	0.511957765	0.410088599	0.630684912	0.10150183	0.563210011	0.541209579	0.050562605	0.503495157	0.560694456	0.460059315	0.530347288	0.588315249	0.597900093	0.546846449	0.487734407	0.650464177	0.048631668	0.381436974	0.596818268	4.15069E-05	0.473538876	0.12055134	1	0	4	2011	1	0
1801	32861	0	0.452101886	0.492970347	0.48948583	0.369677693	0.54004699	0.093988918	0.535562575	0.49826175	0.047821064	0.493474841	0.529072821	0.455542475	0.549582779	0.603294313	0.64665854	0.610660017	0.479222596	0.228654504	0.059048891	0.370310724	0.576842606	4.15069E-05	0.499542177	0.098445632	0.887787879	0	5	2012	1	0
1802	32861	0	0.474499643	0.535890698	0.479948998	0.380528301	0.558032572	0.093622372	0.540928245	0.508207917	0.047272839	0.454706401	0.198538184	0.610561371	0.633497238	0.600150168	0.633163273	0.864250541	0.460591734	0.462996543	0.054310806	0.370310724	0.597256184	4.15069E-05	0.507893324	0.095711403	0.940863013	0	6	2013	1	0
